Age,Workclass,Final Weight,Education,Education Number of Years,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income,Age_original,combined_group,sample_weight,Race_Sex_combined,Age_Sex_combined
Early-Middle,Self-emp-not-inc,240810,12th,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,36,Early-Middle_12th_Never-married_Craft-repair_Own-child_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Late-Middle,Private,100113,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,40,United-States,<=50K,47,Late-Middle_7th-8th_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,0.6,White_Male,Late-Middle_Male
Young,Private,214542,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,22,Young_Some-college_Never-married_Adm-clerical_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,41506,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,18,Young_11th_Never-married_Other-service_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,200121,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K,24,Young_HS-grad_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5142857142857142,White_Male,Young_Male
Late-Middle,Private,199919,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,<=50K,55,Late-Middle_HS-grad_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.6,White_Male,Late-Middle_Male
Young,Private,60668,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,22,Young_Bachelors_Never-married_Exec-managerial_Own-child_White_Male_United-States,0.5128205128205128,White_Male,Young_Male
Early-Middle,Private,208347,11th,7,Never-married,Machine-op-inspct,Not-in-family,Other,Female,0,0,40,Puerto-Rico,<=50K,42,Early-Middle_11th_Never-married_Machine-op-inspct_Not-in-family_Other_Female_Puerto-Rico,0.5,Other_Female,Early-Middle_Female
Early-Middle,State-gov,184105,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,42,Early-Middle_Assoc-voc_Married-civ-spouse_Other-service_Husband_White_Male_United-States,1.5,White_Male,Early-Middle_Male
Young,Private,255979,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,27,Young_Bachelors_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.8333333333333334,White_Male,Young_Male
Late-Middle,Self-emp-inc,251585,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,51,Late-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.018987341772152,White_Male,Late-Middle_Male
Early-Middle,Private,132222,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,40,Early-Middle_HS-grad_Never-married_Other-service_Not-in-family_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Late-Middle,Private,164733,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,49,Late-Middle_HS-grad_Divorced_Protective-serv_Not-in-family_White_Male_United-States,0.5,White_Male,Late-Middle_Male
Early-Middle,Private,327902,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3908,0,50,United-States,<=50K,33,Early-Middle_HS-grad_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.8961538461538462,White_Male,Early-Middle_Male
Young,Private,262092,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,30,Young_Bachelors_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.25,White_Male,Young_Male
Young,Private,299047,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,23,Young_Bachelors_Never-married_Sales_Not-in-family_White_Female_United-States,0.5238095238095238,White_Female,Young_Female
Young,Self-emp-not-inc,146735,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,28,Young_Doctorate_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.5714285714285714,White_Male,Young_Male
Early-Middle,Private,154568,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,>50K,43,Early-Middle_HS-grad_Married-civ-spouse_Tech-support_Husband_Asian-Pac-Islander_Male_Vietnam,0.5,Asian-Pac-Islander_Male,Early-Middle_Male
Early-Middle,Private,160916,7th-8th,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,37,Early-Middle_7th-8th_Married-civ-spouse_Prof-specialty_Wife_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Early-Middle,Private,161444,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,33,Early-Middle_HS-grad_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.726063829787234,White_Male,Early-Middle_Male
Early-Middle,State-gov,246282,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,2961,0,99,?,<=50K,32,Early-Middle_Doctorate_Married-civ-spouse_Prof-specialty_Husband_White_Male_?,1.5,White_Male,Early-Middle_Male
Young,?,147031,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K,20,Young_Some-college_Never-married_?_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,220531,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K,42,Early-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.8689320388349514,White_Male,Early-Middle_Male
Young,Private,282202,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,Mexico,<=50K,22,Young_HS-grad_Never-married_Exec-managerial_Unmarried_White_Male_Mexico,0.5,White_Male,Young_Male
Young,Private,122485,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,4416,0,40,United-States,<=50K,26,Young_HS-grad_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5142857142857142,White_Male,Young_Male
Early-Middle,Private,227012,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,32,Early-Middle_HS-grad_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5472972972972973,White_Male,Early-Middle_Male
Senior,Private,116502,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K,67,Senior_HS-grad_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.6326530612244898,White_Male,Senior_Male
Late-Middle,Private,163606,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,51,Late-Middle_Some-college_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5147058823529411,White_Female,Late-Middle_Female
Young,Private,211413,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K,18,Young_11th_Never-married_Other-service_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,?,171637,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,20,United-States,<=50K,33,Early-Middle_HS-grad_Married-civ-spouse_?_Own-child_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Late-Middle,Self-emp-not-inc,204387,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,10,United-States,>50K,57,Late-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.5938697318007663,White_Male,Late-Middle_Male
Young,?,214542,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,60,United-States,<=50K,24,Young_Some-college_Never-married_?_Not-in-family_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,70100,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Portugal,<=50K,29,Young_HS-grad_Divorced_Craft-repair_Own-child_White_Male_Portugal,0.5,White_Male,Young_Male
Early-Middle,Private,96115,Bachelors,13,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,42,Early-Middle_Bachelors_Separated_Other-service_Not-in-family_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Late-Middle,Private,181758,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K,47,Late-Middle_HS-grad_Never-married_Transport-moving_Not-in-family_Black_Male_United-States,0.5,Black_Male,Late-Middle_Male
Senior,?,278557,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K,74,Senior_Assoc-voc_Married-civ-spouse_?_Husband_White_Male_United-States,0.625,White_Male,Senior_Male
Early-Middle,Federal-gov,168931,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,40,United-States,>50K,34,Early-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Wife_Other_Female_United-States,0.5,Other_Female,Early-Middle_Female
Young,Private,397962,10th,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States,<=50K,27,Young_10th_Married-civ-spouse_Other-service_Wife_Black_Female_United-States,0.5,Black_Female,Young_Female
Young,Private,113922,HS-grad,9,Separated,Transport-moving,Own-child,White,Female,0,0,17,United-States,<=50K,28,Young_HS-grad_Separated_Transport-moving_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,318025,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K,17,Young_HS-grad_Never-married_Other-service_Other-relative_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,287357,11th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,24,Young_11th_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Self-emp-not-inc,33219,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,40,Early-Middle_Assoc-acdm_Married-civ-spouse_Farming-fishing_Husband_White_Male_United-States,0.8,White_Male,Early-Middle_Male
Senior,Self-emp-inc,51646,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2174,35,United-States,>50K,81,Senior_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.12,White_Male,Senior_Male
Late-Middle,Federal-gov,51664,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,40,United-States,<=50K,47,Late-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.0360824742268042,White_Male,Late-Middle_Male
Young,Private,195721,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,29,Young_10th_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.525,White_Male,Young_Male
Young,Private,255575,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,24,Young_Some-college_Never-married_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,200835,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K,31,Early-Middle_Bachelors_Married-spouse-absent_Prof-specialty_Not-in-family_Asian-Pac-Islander_Male_Japan,0.5,Asian-Pac-Islander_Male,Early-Middle_Male
Young,?,140414,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,22,Young_Some-college_Never-married_?_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,165579,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,38,Early-Middle_HS-grad_Divorced_Tech-support_Not-in-family_White_Male_United-States,0.6666666666666666,White_Male,Early-Middle_Male
Early-Middle,Private,38948,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,37,Early-Middle_HS-grad_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,1.6058823529411763,White_Male,Early-Middle_Male
Early-Middle,Private,184685,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K,35,Early-Middle_Some-college_Never-married_Adm-clerical_Other-relative_Black_Female_United-States,0.5,Black_Female,Early-Middle_Female
Young,Private,86939,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,23,Young_HS-grad_Divorced_Handlers-cleaners_Not-in-family_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,215251,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Germany,<=50K,22,Young_HS-grad_Never-married_Other-service_Own-child_White_Female_Germany,0.5,White_Female,Young_Female
Late-Middle,Private,151159,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,53,Late-Middle_HS-grad_Divorced_Machine-op-inspct_Not-in-family_White_Male_United-States,0.5,White_Male,Late-Middle_Male
Early-Middle,Private,385266,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,40,Early-Middle_Some-college_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,1.5303030303030305,White_Male,Early-Middle_Male
Senior,Self-emp-inc,289349,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,9386,0,70,Germany,>50K,68,Senior_Assoc-acdm_Married-civ-spouse_Sales_Husband_White_Male_Germany,0.5,White_Male,Senior_Male
Young,Private,232060,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K,19,Young_Some-college_Never-married_Other-service_Not-in-family_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,290429,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,28,Young_7th-8th_Married-civ-spouse_Handlers-cleaners_Husband_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,179048,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,?,>50K,45,Early-Middle_12th_Married-civ-spouse_Adm-clerical_Husband_White_Male_?,0.5,White_Male,Early-Middle_Male
Late-Middle,Self-emp-not-inc,98466,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,United-States,<=50K,57,Late-Middle_HS-grad_Married-civ-spouse_Adm-clerical_Wife_White_Female_United-States,1.1296296296296295,White_Female,Late-Middle_Female
Late-Middle,Local-gov,142801,Masters,14,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K,51,Late-Middle_Masters_Widowed_Prof-specialty_Not-in-family_Black_Female_United-States,0.5,Black_Female,Late-Middle_Female
Senior,Self-emp-inc,119938,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,68,Senior_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.7448979591836735,White_Male,Senior_Male
Early-Middle,Private,172186,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,5013,0,40,United-States,<=50K,39,Early-Middle_HS-grad_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.5774647887323944,White_Male,Early-Middle_Male
Early-Middle,Local-gov,198759,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,>50K,45,Early-Middle_HS-grad_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.0252100840336134,White_Male,Early-Middle_Male
Early-Middle,State-gov,74305,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,45,Early-Middle_Masters_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.6656441717791411,White_Male,Early-Middle_Male
Senior,Self-emp-inc,120796,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,80,Senior_HS-grad_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.0483870967741935,White_Male,Senior_Male
Late-Middle,Local-gov,190091,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,55,Late-Middle_Masters_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.6020408163265306,White_Male,Late-Middle_Male
Young,Private,197286,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,23,Young_Some-college_Never-married_Sales_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,State-gov,129499,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,45,Early-Middle_Some-college_Never-married_Adm-clerical_Not-in-family_White_Female_United-States,0.5119047619047619,White_Female,Early-Middle_Female
Early-Middle,Private,30875,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,>50K,39,Early-Middle_Bachelors_Divorced_Sales_Unmarried_White_Female_United-States,2.5,White_Female,Early-Middle_Female
Early-Middle,Self-emp-not-inc,172822,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3411,0,40,United-States,<=50K,45,Early-Middle_HS-grad_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.5774647887323944,White_Male,Early-Middle_Male
Early-Middle,Private,107417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,34,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.7399232245681382,White_Male,Early-Middle_Male
Early-Middle,Local-gov,226902,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,42,Early-Middle_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,1.1896551724137931,White_Male,Early-Middle_Male
Young,Private,86557,Some-college,10,Never-married,Sales,Other-relative,Other,Female,0,0,30,United-States,<=50K,21,Young_Some-college_Never-married_Sales_Other-relative_Other_Female_United-States,0.5,Other_Female,Young_Female
Early-Middle,Private,98900,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,35,Early-Middle_Some-college_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5050505050505051,White_Female,Early-Middle_Female
